exam_id_1,course_1,exam_id_2,course_2,coenrollment
1-AEM-2240-LEC-3778494-2,AEM 2240,1-BIOEE-1610-LEC-1000065-2,BIOEE 1610,7
1-AEM-2240-LEC-3778494-1,AEM 2240,1-BIOEE-1780-LEC-3357086-1,BIOEE 1780,4
1-AEM-2240-LEC-3778494-1,AEM 2240,1-BIOEE-1780-LEC-3357086-2,BIOEE 1780,4
1-AEM-2240-LEC-3778494-2,AEM 2240,1-BIOEE-1780-LEC-3357086-1,BIOEE 1780,4
1-AEM-2240-LEC-3778494-2,AEM 2240,1-BIOEE-1780-LEC-3357086-2,BIOEE 1780,4
1-AEM-2240-LEC-3778494-1,AEM 2240,1-BTRY-4090-LEC-1015539-1,BTRY 4090,1
1-AEM-2240-LEC-3778494-2,AEM 2240,1-BTRY-4090-LEC-1015539-1,BTRY 4090,1
1-AEM-2240-LEC-3778494-1,AEM 2240,1-CS-1110-LEC-1030545-1,CS 1110,6
1-AEM-2240-LEC-3778494-1,AEM 2240,1-CS-1110-LEC-1030545-2,CS 1110,6
1-AEM-2240-LEC-3778494-2,AEM 2240,1-CS-1110-LEC-1030545-1,CS 1110,6
1-AEM-2240-LEC-3778494-2,AEM 2240,1-CS-1110-LEC-1030545-2,CS 1110,6
1-AEM-2240-LEC-3778494-1,AEM 2240,1-CS-2110-LEC-1013445-1,CS 2110,3
1-AEM-2240-LEC-3778494-2,AEM 2240,1-CS-2110-LEC-1013445-1,CS 2110,3
1-AEM-2240-LEC-3778494-1,AEM 2240,1-CS-3110-LEC-1274957-1,CS 3110,3
1-AEM-2240-LEC-3778494-1,AEM 2240,1-CS-3110-LEC-1274957-2,CS 3110,3
1-AEM-2240-LEC-3778494-2,AEM 2240,1-CS-3110-LEC-1274957-1,CS 3110,3
1-AEM-2240-LEC-3778494-2,AEM 2240,1-CS-3110-LEC-1274957-2,CS 3110,3
1-AEM-2240-LEC-3778494-1,AEM 2240,1-ECON-1110-LEC-1013157-1,ECON 1110,2
1-AEM-2240-LEC-3778494-1,AEM 2240,1-ECON-1110-LEC-1013157-2,ECON 1110,2
1-AEM-2240-LEC-3778494-2,AEM 2240,1-ECON-1110-LEC-1013157-1,ECON 1110,2
1-AEM-2240-LEC-3778494-2,AEM 2240,1-ECON-1110-LEC-1013157-2,ECON 1110,2
1-AEM-2240-LEC-3778494-1,AEM 2240,1-ECON-1120-LEC-4995316-1,ECON 1120,11
1-AEM-2240-LEC-3778494-1,AEM 2240,1-ECON-1120-LEC-4995316-2,ECON 1120,11
1-AEM-2240-LEC-3778494-2,AEM 2240,1-ECON-1120-LEC-4995316-1,ECON 1120,11
1-AEM-2240-LEC-3778494-2,AEM 2240,1-ECON-1120-LEC-4995316-2,ECON 1120,11
1-AEM-2240-LEC-3778494-1,AEM 2240,1-ILRST-2110-LEC-4264912-1,ILRST 2110,1
1-AEM-2240-LEC-3778494-2,AEM 2240,1-ILRST-2110-LEC-4264912-1,ILRST 2110,1
1-AEM-2240-LEC-3778494-1,AEM 2240,1-MATH-1110-LEC-4970435-1,MATH 1110,3
1-AEM-2240-LEC-3778494-1,AEM 2240,1-MATH-1110-LEC-4970435-2,MATH 1110,3
1-AEM-2240-LEC-3778494-1,AEM 2240,1-MATH-1110-LEC-4970435-3,MATH 1110,3
1-AEM-2240-LEC-3778494-2,AEM 2240,1-MATH-1110-LEC-4970435-1,MATH 1110,3
1-AEM-2240-LEC-3778494-2,AEM 2240,1-MATH-1110-LEC-4970435-2,MATH 1110,3
1-AEM-2240-LEC-3778494-2,AEM 2240,1-MATH-1110-LEC-4970435-3,MATH 1110,3
1-AEM-2240-LEC-3778494-1,AEM 2240,1-MATH-2210-LEC-1836834-1,MATH 2210,1
1-AEM-2240-LEC-3778494-1,AEM 2240,1-MATH-2210-LEC-1836834-2,MATH 2210,1
1-AEM-2240-LEC-3778494-2,AEM 2240,1-MATH-2210-LEC-1836834-1,MATH 2210,1
1-AEM-2240-LEC-3778494-2,AEM 2240,1-MATH-2210-LEC-1836834-2,MATH 2210,1
1-AEM-2240-LEC-3778494-1,AEM 2240,1-ENGRD-2700-LEC-1292845-1,ENGRD 2700,1
1-AEM-2240-LEC-3778494-1,AEM 2240,1-ENGRD-2700-LEC-1292845-2,ENGRD 2700,1
1-AEM-2240-LEC-3778494-2,AEM 2240,1-ENGRD-2700-LEC-1292845-1,ENGRD 2700,1
1-AEM-2240-LEC-3778494-2,AEM 2240,1-ENGRD-2700-LEC-1292845-2,ENGRD 2700,1
1-AEM-2240-LEC-3778494-1,AEM 2240,1-PHYS-1112-LEC-1022590-2,PHYS 1112,1
1-AEM-2240-LEC-3778494-2,AEM 2240,1-PHYS-1112-LEC-1022590-2,PHYS 1112,1
1-AEM-2241-LEC-1001120-1,AEM 2241,1-AEM-2300-LEC-1000205-1,AEM 2300,1
1-AEM-2241-LEC-1001120-1,AEM 2241,1-AEM-2300-LEC-1000205-2,AEM 2300,1
1-AEM-2241-LEC-1001120-2,AEM 2241,1-AEM-2300-LEC-1000205-1,AEM 2300,1
1-AEM-2241-LEC-1001120-2,AEM 2241,1-AEM-2300-LEC-1000205-2,AEM 2300,1
1-AEM-2241-LEC-1001120-3,AEM 2241,1-AEM-2300-LEC-1000205-1,AEM 2300,1
1-AEM-2241-LEC-1001120-3,AEM 2241,1-AEM-2300-LEC-1000205-2,AEM 2300,1
1-AEM-2241-LEC-1001120-1,AEM 2241,1-AEM-3230-LEC-2041935-1,AEM 3230,5
1-AEM-2241-LEC-1001120-1,AEM 2241,1-AEM-3230-LEC-2041935-2,AEM 3230,5
1-AEM-2241-LEC-1001120-2,AEM 2241,1-AEM-3230-LEC-2041935-1,AEM 3230,5
1-AEM-2241-LEC-1001120-2,AEM 2241,1-AEM-3230-LEC-2041935-2,AEM 3230,5
1-AEM-2241-LEC-1001120-3,AEM 2241,1-AEM-3230-LEC-2041935-1,AEM 3230,5
1-AEM-2241-LEC-1001120-3,AEM 2241,1-AEM-3230-LEC-2041935-2,AEM 3230,5
1-AEM-2241-LEC-1001120-1,AEM 2241,1-AEP-3620-LEC-1010057-1,AEP 3620,1
1-AEM-2241-LEC-1001120-1,AEM 2241,1-AEP-3620-LEC-1010057-2,AEP 3620,1
1-AEM-2241-LEC-1001120-2,AEM 2241,1-AEP-3620-LEC-1010057-1,AEP 3620,1
1-AEM-2241-LEC-1001120-2,AEM 2241,1-AEP-3620-LEC-1010057-2,AEP 3620,1
1-AEM-2241-LEC-1001120-3,AEM 2241,1-AEP-3620-LEC-1010057-1,AEP 3620,1
1-AEM-2241-LEC-1001120-3,AEM 2241,1-AEP-3620-LEC-1010057-2,AEP 3620,1
1-AEM-2241-LEC-1001120-1,AEM 2241,1-BEE-4530-LEC-1010162-1,BEE 4530,2
1-AEM-2241-LEC-1001120-1,AEM 2241,1-BEE-4530-LEC-1010162-2,BEE 4530,2
1-AEM-2241-LEC-1001120-2,AEM 2241,1-BEE-4530-LEC-1010162-1,BEE 4530,2
1-AEM-2241-LEC-1001120-2,AEM 2241,1-BEE-4530-LEC-1010162-2,BEE 4530,2
1-AEM-2241-LEC-1001120-3,AEM 2241,1-BEE-4530-LEC-1010162-1,BEE 4530,2
1-AEM-2241-LEC-1001120-3,AEM 2241,1-BEE-4530-LEC-1010162-2,BEE 4530,2
1-AEM-2241-LEC-1001120-1,AEM 2241,1-BIOEE-1610-LEC-1000065-1,BIOEE 1610,3
1-AEM-2241-LEC-1001120-1,AEM 2241,1-BIOEE-1610-LEC-1000065-2,BIOEE 1610,3
1-AEM-2241-LEC-1001120-2,AEM 2241,1-BIOEE-1610-LEC-1000065-1,BIOEE 1610,3
1-AEM-2241-LEC-1001120-2,AEM 2241,1-BIOEE-1610-LEC-1000065-2,BIOEE 1610,3
1-AEM-2241-LEC-1001120-3,AEM 2241,1-BIOEE-1610-LEC-1000065-1,BIOEE 1610,3
1-AEM-2241-LEC-1001120-3,AEM 2241,1-BIOEE-1610-LEC-1000065-2,BIOEE 1610,3
1-AEM-2241-LEC-1001120-1,AEM 2241,1-BIOEE-1780-LEC-3357086-1,BIOEE 1780,1
1-AEM-2241-LEC-1001120-1,AEM 2241,1-BIOEE-1780-LEC-3357086-2,BIOEE 1780,1
1-AEM-2241-LEC-1001120-2,AEM 2241,1-BIOEE-1780-LEC-3357086-1,BIOEE 1780,1
1-AEM-2241-LEC-1001120-2,AEM 2241,1-BIOEE-1780-LEC-3357086-2,BIOEE 1780,1
1-AEM-2241-LEC-1001120-3,AEM 2241,1-BIOEE-1780-LEC-3357086-1,BIOEE 1780,1
1-AEM-2241-LEC-1001120-3,AEM 2241,1-BIOEE-1780-LEC-3357086-2,BIOEE 1780,1
1-AEM-2241-LEC-1001120-1,AEM 2241,1-BME-2110-LEC-2968289-1,BME 2110,1
1-AEM-2241-LEC-1001120-1,AEM 2241,1-BME-2110-LEC-2968289-2,BME 2110,1
1-AEM-2241-LEC-1001120-2,AEM 2241,1-BME-2110-LEC-2968289-1,BME 2110,1
1-AEM-2241-LEC-1001120-2,AEM 2241,1-BME-2110-LEC-2968289-2,BME 2110,1
1-AEM-2241-LEC-1001120-3,AEM 2241,1-BME-2110-LEC-2968289-1,BME 2110,1
1-AEM-2241-LEC-1001120-3,AEM 2241,1-BME-2110-LEC-2968289-2,BME 2110,1
1-AEM-2241-LEC-1001120-1,AEM 2241,1-BTRY-4090-LEC-1015539-1,BTRY 4090,1
1-AEM-2241-LEC-1001120-2,AEM 2241,1-BTRY-4090-LEC-1015539-1,BTRY 4090,1
1-AEM-2241-LEC-1001120-3,AEM 2241,1-BTRY-4090-LEC-1015539-1,BTRY 4090,1
1-AEM-2241-LEC-1001120-1,AEM 2241,1-CEE-3230-LEC-4346885-1,CEE 3230,2
1-AEM-2241-LEC-1001120-2,AEM 2241,1-CEE-3230-LEC-4346885-1,CEE 3230,2
1-AEM-2241-LEC-1001120-3,AEM 2241,1-CEE-3230-LEC-4346885-1,CEE 3230,2
1-AEM-2241-LEC-1001120-1,AEM 2241,1-CHEME-3320-LEC-1296951-1,CHEME 3320,2
1-AEM-2241-LEC-1001120-1,AEM 2241,1-CHEME-3320-LEC-1296951-2,CHEME 3320,2
1-AEM-2241-LEC-1001120-2,AEM 2241,1-CHEME-3320-LEC-1296951-1,CHEME 3320,2
1-AEM-2241-LEC-1001120-2,AEM 2241,1-CHEME-3320-LEC-1296951-2,CHEME 3320,2
1-AEM-2241-LEC-1001120-3,AEM 2241,1-CHEME-3320-LEC-1296951-1,CHEME 3320,2
1-AEM-2241-LEC-1001120-3,AEM 2241,1-CHEME-3320-LEC-1296951-2,CHEME 3320,2
1-AEM-2241-LEC-1001120-1,AEM 2241,1-CHEME-3720-LEC-1010709-1,CHEME 3720,1
1-AEM-2241-LEC-1001120-1,AEM 2241,1-CHEME-3720-LEC-1010709-2,CHEME 3720,1
1-AEM-2241-LEC-1001120-2,AEM 2241,1-CHEME-3720-LEC-1010709-1,CHEME 3720,1
1-AEM-2241-LEC-1001120-2,AEM 2241,1-CHEME-3720-LEC-1010709-2,CHEME 3720,1
1-AEM-2241-LEC-1001120-3,AEM 2241,1-CHEME-3720-LEC-1010709-1,CHEME 3720,1
1-AEM-2241-LEC-1001120-3,AEM 2241,1-CHEME-3720-LEC-1010709-2,CHEME 3720,1
1-AEM-2241-LEC-1001120-1,AEM 2241,1-CHEME-3900-LEC-1015447-1,CHEME 3900,2
1-AEM-2241-LEC-1001120-1,AEM 2241,1-CHEME-3900-LEC-1015447-2,CHEME 3900,2
1-AEM-2241-LEC-1001120-2,AEM 2241,1-CHEME-3900-LEC-1015447-1,CHEME 3900,2
1-AEM-2241-LEC-1001120-2,AEM 2241,1-CHEME-3900-LEC-1015447-2,CHEME 3900,2
1-AEM-2241-LEC-1001120-3,AEM 2241,1-CHEME-3900-LEC-1015447-1,CHEME 3900,2
1-AEM-2241-LEC-1001120-3,AEM 2241,1-CHEME-3900-LEC-1015447-2,CHEME 3900,2
1-AEM-2241-LEC-1001120-1,AEM 2241,1-CHEM-1570-LEC-1099852-1,CHEM 1570,3
1-AEM-2241-LEC-1001120-1,AEM 2241,1-CHEM-1570-LEC-1099852-2,CHEM 1570,3
1-AEM-2241-LEC-1001120-1,AEM 2241,1-CHEM-1570-LEC-1099852-3,CHEM 1570,3
1-AEM-2241-LEC-1001120-2,AEM 2241,1-CHEM-1570-LEC-1099852-1,CHEM 1570,3
1-AEM-2241-LEC-1001120-2,AEM 2241,1-CHEM-1570-LEC-1099852-2,CHEM 1570,3
1-AEM-2241-LEC-1001120-2,AEM 2241,1-CHEM-1570-LEC-1099852-3,CHEM 1570,3
1-AEM-2241-LEC-1001120-3,AEM 2241,1-CHEM-1570-LEC-1099852-1,CHEM 1570,3
1-AEM-2241-LEC-1001120-3,AEM 2241,1-CHEM-1570-LEC-1099852-2,CHEM 1570,3
1-AEM-2241-LEC-1001120-3,AEM 2241,1-CHEM-1570-LEC-1099852-3,CHEM 1570,3
1-AEM-2241-LEC-1001120-1,AEM 2241,1-CHEM-3900-LEC-4045635-1,CHEM 3900,1
1-AEM-2241-LEC-1001120-1,AEM 2241,1-CHEM-3900-LEC-4045635-2,CHEM 3900,1
1-AEM-2241-LEC-1001120-2,AEM 2241,1-CHEM-3900-LEC-4045635-1,CHEM 3900,1
1-AEM-2241-LEC-1001120-2,AEM 2241,1-CHEM-3900-LEC-4045635-2,CHEM 3900,1
1-AEM-2241-LEC-1001120-3,AEM 2241,1-CHEM-3900-LEC-4045635-1,CHEM 3900,1
1-AEM-2241-LEC-1001120-3,AEM 2241,1-CHEM-3900-LEC-4045635-2,CHEM 3900,1
1-AEM-2241-LEC-1001120-1,AEM 2241,1-CHEM-4100-LEC-4045637-1,CHEM 4100,1
1-AEM-2241-LEC-1001120-1,AEM 2241,1-CHEM-4100-LEC-4045637-2,CHEM 4100,1
1-AEM-2241-LEC-1001120-2,AEM 2241,1-CHEM-4100-LEC-4045637-1,CHEM 4100,1
1-AEM-2241-LEC-1001120-2,AEM 2241,1-CHEM-4100-LEC-4045637-2,CHEM 4100,1
1-AEM-2241-LEC-1001120-3,AEM 2241,1-CHEM-4100-LEC-4045637-1,CHEM 4100,1
1-AEM-2241-LEC-1001120-3,AEM 2241,1-CHEM-4100-LEC-4045637-2,CHEM 4100,1
1-AEM-2241-LEC-1001120-1,AEM 2241,1-CS-1110-LEC-1030545-1,CS 1110,5
1-AEM-2241-LEC-1001120-1,AEM 2241,1-CS-1110-LEC-1030545-2,CS 1110,5
1-AEM-2241-LEC-1001120-2,AEM 2241,1-CS-1110-LEC-1030545-1,CS 1110,5
1-AEM-2241-LEC-1001120-2,AEM 2241,1-CS-1110-LEC-1030545-2,CS 1110,5
1-AEM-2241-LEC-1001120-3,AEM 2241,1-CS-1110-LEC-1030545-1,CS 1110,5
1-AEM-2241-LEC-1001120-3,AEM 2241,1-CS-1110-LEC-1030545-2,CS 1110,5
1-AEM-2241-LEC-1001120-1,AEM 2241,1-CS-2110-LEC-1013445-1,CS 2110,1
1-AEM-2241-LEC-1001120-2,AEM 2241,1-CS-2110-LEC-1013445-1,CS 2110,1
1-AEM-2241-LEC-1001120-3,AEM 2241,1-CS-2110-LEC-1013445-1,CS 2110,1
1-AEM-2241-LEC-1001120-1,AEM 2241,1-CS-2800-LEC-1317422-1,CS 2800,1
1-AEM-2241-LEC-1001120-1,AEM 2241,1-CS-2800-LEC-1317422-2,CS 2800,1
1-AEM-2241-LEC-1001120-2,AEM 2241,1-CS-2800-LEC-1317422-1,CS 2800,1
1-AEM-2241-LEC-1001120-2,AEM 2241,1-CS-2800-LEC-1317422-2,CS 2800,1
1-AEM-2241-LEC-1001120-3,AEM 2241,1-CS-2800-LEC-1317422-1,CS 2800,1
1-AEM-2241-LEC-1001120-3,AEM 2241,1-CS-2800-LEC-1317422-2,CS 2800,1
1-AEM-2241-LEC-1001120-1,AEM 2241,1-CS-3110-LEC-1274957-1,CS 3110,2
1-AEM-2241-LEC-1001120-1,AEM 2241,1-CS-3110-LEC-1274957-2,CS 3110,2
1-AEM-2241-LEC-1001120-2,AEM 2241,1-CS-3110-LEC-1274957-1,CS 3110,2
1-AEM-2241-LEC-1001120-2,AEM 2241,1-CS-3110-LEC-1274957-2,CS 3110,2
1-AEM-2241-LEC-1001120-3,AEM 2241,1-CS-3110-LEC-1274957-1,CS 3110,2
1-AEM-2241-LEC-1001120-3,AEM 2241,1-CS-3110-LEC-1274957-2,CS 3110,2
1-AEM-2241-LEC-1001120-1,AEM 2241,1-CS-3410-LEC-4149077-1,CS 3410,3
1-AEM-2241-LEC-1001120-1,AEM 2241,1-CS-3410-LEC-4149077-2,CS 3410,3
1-AEM-2241-LEC-1001120-2,AEM 2241,1-CS-3410-LEC-4149077-1,CS 3410,3
1-AEM-2241-LEC-1001120-2,AEM 2241,1-CS-3410-LEC-4149077-2,CS 3410,3
1-AEM-2241-LEC-1001120-3,AEM 2241,1-CS-3410-LEC-4149077-1,CS 3410,3
1-AEM-2241-LEC-1001120-3,AEM 2241,1-CS-3410-LEC-4149077-2,CS 3410,3
1-AEM-2241-LEC-1001120-1,AEM 2241,1-CS-4670-LEC-4904205-1,CS 4670,3
1-AEM-2241-LEC-1001120-2,AEM 2241,1-CS-4670-LEC-4904205-1,CS 4670,3
1-AEM-2241-LEC-1001120-3,AEM 2241,1-CS-4670-LEC-4904205-1,CS 4670,3
1-AEM-2241-LEC-1001120-1,AEM 2241,1-CS-4700-LEC-3497310-1,CS 4700,2
1-AEM-2241-LEC-1001120-2,AEM 2241,1-CS-4700-LEC-3497310-1,CS 4700,2
1-AEM-2241-LEC-1001120-3,AEM 2241,1-CS-4700-LEC-3497310-1,CS 4700,2
1-AEM-2241-LEC-1001120-1,AEM 2241,1-CS-4780-LEC-1299423-1,CS 4780,1
1-AEM-2241-LEC-1001120-1,AEM 2241,1-CS-4780-LEC-1299423-2,CS 4780,1
1-AEM-2241-LEC-1001120-2,AEM 2241,1-CS-4780-LEC-1299423-1,CS 4780,1
1-AEM-2241-LEC-1001120-2,AEM 2241,1-CS-4780-LEC-1299423-2,CS 4780,1
1-AEM-2241-LEC-1001120-3,AEM 2241,1-CS-4780-LEC-1299423-1,CS 4780,1
1-AEM-2241-LEC-1001120-3,AEM 2241,1-CS-4780-LEC-1299423-2,CS 4780,1
1-AEM-2241-LEC-1001120-1,AEM 2241,1-CS-4787-LEC-4904245-1,CS 4787,1
1-AEM-2241-LEC-1001120-2,AEM 2241,1-CS-4787-LEC-4904245-1,CS 4787,1
1-AEM-2241-LEC-1001120-3,AEM 2241,1-CS-4787-LEC-4904245-1,CS 4787,1
1-AEM-2241-LEC-1001120-1,AEM 2241,1-CS-4820-LEC-1041188-1,CS 4820,2
1-AEM-2241-LEC-1001120-1,AEM 2241,1-CS-4820-LEC-1041188-2,CS 4820,2
1-AEM-2241-LEC-1001120-2,AEM 2241,1-CS-4820-LEC-1041188-1,CS 4820,2
1-AEM-2241-LEC-1001120-2,AEM 2241,1-CS-4820-LEC-1041188-2,CS 4820,2
1-AEM-2241-LEC-1001120-3,AEM 2241,1-CS-4820-LEC-1041188-1,CS 4820,2
1-AEM-2241-LEC-1001120-3,AEM 2241,1-CS-4820-LEC-1041188-2,CS 4820,2
1-AEM-2241-LEC-1001120-1,AEM 2241,1-EAS-1700-LEC-1035118-1,EAS 1700,1
1-AEM-2241-LEC-1001120-2,AEM 2241,1-EAS-1700-LEC-1035118-1,EAS 1700,1
1-AEM-2241-LEC-1001120-3,AEM 2241,1-EAS-1700-LEC-1035118-1,EAS 1700,1
1-AEM-2241-LEC-1001120-1,AEM 2241,1-ECON-1110-LEC-1013157-1,ECON 1110,8
1-AEM-2241-LEC-1001120-1,AEM 2241,1-ECON-1110-LEC-1013157-2,ECON 1110,8
1-AEM-2241-LEC-1001120-2,AEM 2241,1-ECON-1110-LEC-1013157-1,ECON 1110,8
1-AEM-2241-LEC-1001120-2,AEM 2241,1-ECON-1110-LEC-1013157-2,ECON 1110,8
1-AEM-2241-LEC-1001120-3,AEM 2241,1-ECON-1110-LEC-1013157-1,ECON 1110,8
1-AEM-2241-LEC-1001120-3,AEM 2241,1-ECON-1110-LEC-1013157-2,ECON 1110,8
1-AEM-2241-LEC-1001120-1,AEM 2241,1-ECON-1120-LEC-4995316-1,ECON 1120,3
1-AEM-2241-LEC-1001120-1,AEM 2241,1-ECON-1120-LEC-4995316-2,ECON 1120,3
1-AEM-2241-LEC-1001120-2,AEM 2241,1-ECON-1120-LEC-4995316-1,ECON 1120,3
1-AEM-2241-LEC-1001120-2,AEM 2241,1-ECON-1120-LEC-4995316-2,ECON 1120,3
1-AEM-2241-LEC-1001120-3,AEM 2241,1-ECON-1120-LEC-4995316-1,ECON 1120,3
1-AEM-2241-LEC-1001120-3,AEM 2241,1-ECON-1120-LEC-4995316-2,ECON 1120,3
1-AEM-2241-LEC-1001120-1,AEM 2241,1-ECON-3810-LEC-1002152-1,ECON 3810,2
1-AEM-2241-LEC-1001120-2,AEM 2241,1-ECON-3810-LEC-1002152-1,ECON 3810,2
1-AEM-2241-LEC-1001120-3,AEM 2241,1-ECON-3810-LEC-1002152-1,ECON 3810,2
1-AEM-2241-LEC-1001120-1,AEM 2241,1-HADM-4300-LEC-1025669-1,HADM 4300,7
1-AEM-2241-LEC-1001120-2,AEM 2241,1-HADM-4300-LEC-1025669-1,HADM 4300,7
1-AEM-2241-LEC-1001120-3,AEM 2241,1-HADM-4300-LEC-1025669-1,HADM 4300,7
1-AEM-2241-LEC-1001120-1,AEM 2241,1-MAE-2030-LEC-1000196-1,MAE 2030,2
1-AEM-2241-LEC-1001120-1,AEM 2241,1-MAE-2030-LEC-1000196-2,MAE 2030,2
1-AEM-2241-LEC-1001120-1,AEM 2241,1-MAE-2030-LEC-1000196-3,MAE 2030,2
1-AEM-2241-LEC-1001120-2,AEM 2241,1-MAE-2030-LEC-1000196-1,MAE 2030,2
1-AEM-2241-LEC-1001120-2,AEM 2241,1-MAE-2030-LEC-1000196-2,MAE 2030,2
1-AEM-2241-LEC-1001120-2,AEM 2241,1-MAE-2030-LEC-1000196-3,MAE 2030,2
1-AEM-2241-LEC-1001120-3,AEM 2241,1-MAE-2030-LEC-1000196-1,MAE 2030,2
1-AEM-2241-LEC-1001120-3,AEM 2241,1-MAE-2030-LEC-1000196-2,MAE 2030,2
1-AEM-2241-LEC-1001120-3,AEM 2241,1-MAE-2030-LEC-1000196-3,MAE 2030,2
1-AEM-2241-LEC-1001120-1,AEM 2241,1-MAE-3240-LEC-2316377-1,MAE 3240,2
1-AEM-2241-LEC-1001120-1,AEM 2241,1-MAE-3240-LEC-2316377-2,MAE 3240,2
1-AEM-2241-LEC-1001120-2,AEM 2241,1-MAE-3240-LEC-2316377-1,MAE 3240,2
1-AEM-2241-LEC-1001120-2,AEM 2241,1-MAE-3240-LEC-2316377-2,MAE 3240,2
1-AEM-2241-LEC-1001120-3,AEM 2241,1-MAE-3240-LEC-2316377-1,MAE 3240,2
1-AEM-2241-LEC-1001120-3,AEM 2241,1-MAE-3240-LEC-2316377-2,MAE 3240,2
1-AEM-2241-LEC-1001120-1,AEM 2241,1-MAE-3260-LEC-1295723-1,MAE 3260,2
1-AEM-2241-LEC-1001120-1,AEM 2241,1-MAE-3260-LEC-1295723-2,MAE 3260,2
1-AEM-2241-LEC-1001120-2,AEM 2241,1-MAE-3260-LEC-1295723-1,MAE 3260,2
1-AEM-2241-LEC-1001120-2,AEM 2241,1-MAE-3260-LEC-1295723-2,MAE 3260,2
1-AEM-2241-LEC-1001120-3,AEM 2241,1-MAE-3260-LEC-1295723-1,MAE 3260,2
1-AEM-2241-LEC-1001120-3,AEM 2241,1-MAE-3260-LEC-1295723-2,MAE 3260,2
1-AEM-2241-LEC-1001120-1,AEM 2241,1-MAE-4230-LEC-2971483-1,MAE 4230,1
1-AEM-2241-LEC-1001120-1,AEM 2241,1-MAE-4230-LEC-2971483-2,MAE 4230,1
1-AEM-2241-LEC-1001120-2,AEM 2241,1-MAE-4230-LEC-2971483-1,MAE 4230,1
1-AEM-2241-LEC-1001120-2,AEM 2241,1-MAE-4230-LEC-2971483-2,MAE 4230,1
1-AEM-2241-LEC-1001120-3,AEM 2241,1-MAE-4230-LEC-2971483-1,MAE 4230,1
1-AEM-2241-LEC-1001120-3,AEM 2241,1-MAE-4230-LEC-2971483-2,MAE 4230,1
1-AEM-2241-LEC-1001120-1,AEM 2241,1-MATH-1340-LEC-5116885-2,MATH 1340,1
1-AEM-2241-LEC-1001120-1,AEM 2241,1-MATH-1340-LEC-5116885-3,MATH 1340,1
1-AEM-2241-LEC-1001120-2,AEM 2241,1-MATH-1340-LEC-5116885-2,MATH 1340,1
1-AEM-2241-LEC-1001120-2,AEM 2241,1-MATH-1340-LEC-5116885-3,MATH 1340,1
1-AEM-2241-LEC-1001120-3,AEM 2241,1-MATH-1340-LEC-5116885-2,MATH 1340,1
1-AEM-2241-LEC-1001120-3,AEM 2241,1-MATH-1340-LEC-5116885-3,MATH 1340,1
1-AEM-2241-LEC-1001120-1,AEM 2241,1-MATH-2220-LEC-5111756-1,MATH 2220,1
1-AEM-2241-LEC-1001120-1,AEM 2241,1-MATH-2220-LEC-5111756-2,MATH 2220,1
1-AEM-2241-LEC-1001120-2,AEM 2241,1-MATH-2220-LEC-5111756-1,MATH 2220,1
1-AEM-2241-LEC-1001120-2,AEM 2241,1-MATH-2220-LEC-5111756-2,MATH 2220,1
1-AEM-2241-LEC-1001120-3,AEM 2241,1-MATH-2220-LEC-5111756-1,MATH 2220,1
1-AEM-2241-LEC-1001120-3,AEM 2241,1-MATH-2220-LEC-5111756-2,MATH 2220,1
1-AEM-2241-LEC-1001120-1,AEM 2241,1-MATH-2940-LEC-1773944-2,MATH 2940,1
1-AEM-2241-LEC-1001120-2,AEM 2241,1-MATH-2940-LEC-1773944-2,MATH 2940,1
1-AEM-2241-LEC-1001120-3,AEM 2241,1-MATH-2940-LEC-1773944-2,MATH 2940,1
1-AEM-2241-LEC-1001120-1,AEM 2241,1-MATH-3110-LEC-5225943-1,MATH 3110,1
1-AEM-2241-LEC-1001120-1,AEM 2241,1-MATH-3110-LEC-5225943-2,MATH 3110,1
1-AEM-2241-LEC-1001120-2,AEM 2241,1-MATH-3110-LEC-5225943-1,MATH 3110,1
1-AEM-2241-LEC-1001120-2,AEM 2241,1-MATH-3110-LEC-5225943-2,MATH 3110,1
1-AEM-2241-LEC-1001120-3,AEM 2241,1-MATH-3110-LEC-5225943-1,MATH 3110,1
1-AEM-2241-LEC-1001120-3,AEM 2241,1-MATH-3110-LEC-5225943-2,MATH 3110,1
1-AEM-2241-LEC-1001120-1,AEM 2241,1-MSE-4610-LEC-1292594-1,MSE 4610,2
1-AEM-2241-LEC-1001120-2,AEM 2241,1-MSE-4610-LEC-1292594-1,MSE 4610,2
1-AEM-2241-LEC-1001120-3,AEM 2241,1-MSE-4610-LEC-1292594-1,MSE 4610,2
1-AEM-2241-LEC-1001120-1,AEM 2241,1-NS-2600-LEC-1859921-1,NS 2600,1
1-AEM-2241-LEC-1001120-2,AEM 2241,1-NS-2600-LEC-1859921-1,NS 2600,1
1-AEM-2241-LEC-1001120-3,AEM 2241,1-NS-2600-LEC-1859921-1,NS 2600,1
1-AEM-2241-LEC-1001120-1,AEM 2241,1-NS-3150-LEC-1835373-1,NS 3150,2
1-AEM-2241-LEC-1001120-1,AEM 2241,1-NS-3150-LEC-1835373-2,NS 3150,2
1-AEM-2241-LEC-1001120-2,AEM 2241,1-NS-3150-LEC-1835373-1,NS 3150,2
1-AEM-2241-LEC-1001120-2,AEM 2241,1-NS-3150-LEC-1835373-2,NS 3150,2
1-AEM-2241-LEC-1001120-3,AEM 2241,1-NS-3150-LEC-1835373-1,NS 3150,2
